id,quesno,ques_counter,ans,,ansval,,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
663f087fb7f1f1.50806201,2,1,genuine,-45,100,Phishing,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",Recency Effect,Human,Sat May 11 2024 11:28:28 GMT+0530 (India Standard Time),Sat May 11 2024 11:28:32 GMT+0530 (India Standard Time),Sat May 11 2024 11:29:00 GMT+0530 (India Standard Time),Sat May 11 2024 11:29:08 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,3,2,genuine,50,100,Genuine,100,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,Sat May 11 2024 11:29:53 GMT+0530 (India Standard Time),Sat May 11 2024 11:29:55 GMT+0530 (India Standard Time),Sat May 11 2024 11:30:00 GMT+0530 (India Standard Time),Sat May 11 2024 11:30:20 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,8,3,phishing,50,9,Genuine,87,"Move to spam,Delete this email,Report this email,","Based upon the subject line in the email,Based upon body of the email,,",Hyperbolic Discounting,Human,Sat May 11 2024 11:30:38 GMT+0530 (India Standard Time),Sat May 11 2024 11:30:40 GMT+0530 (India Standard Time),Sat May 11 2024 11:30:53 GMT+0530 (India Standard Time),Sat May 11 2024 11:31:03 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,4,4,genuine,35,73,Phishing,86,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the date in the email,Based upon body of the email,,",Halo Effect,Human,Sat May 11 2024 11:31:59 GMT+0530 (India Standard Time),Sat May 11 2024 11:32:00 GMT+0530 (India Standard Time),Sat May 11 2024 11:32:07 GMT+0530 (India Standard Time),Sat May 11 2024 11:31:50 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,9,5,genuine,45,88,Genuine,80,"Read the email and do nothing,Click link/ Open attachment,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Sat May 11 2024 11:32:19 GMT+0530 (India Standard Time),Sat May 11 2024 11:32:22 GMT+0530 (India Standard Time),Sat May 11 2024 11:32:26 GMT+0530 (India Standard Time),Sat May 11 2024 11:32:28 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,6,6,genuine,-50,95,Phishing,88,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,Based upon the link/attachment in the email,,",Authority Bias,Human,Sat May 11 2024 11:32:45 GMT+0530 (India Standard Time),Sat May 11 2024 11:32:47 GMT+0530 (India Standard Time),Sat May 11 2024 11:32:54 GMT+0530 (India Standard Time),Sat May 11 2024 11:32:57 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,1,7,genuine,-48,100,Genuine,99,"Read the email and do nothing,Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Sat May 11 2024 11:33:11 GMT+0530 (India Standard Time),Sat May 11 2024 11:33:14 GMT+0530 (India Standard Time),Sat May 11 2024 11:33:26 GMT+0530 (India Standard Time),Sat May 11 2024 11:33:36 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,5,8,genuine,-44,100,Genuine,100,"Read the email and do nothing,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Sat May 11 2024 11:33:43 GMT+0530 (India Standard Time),Sat May 11 2024 11:33:44 GMT+0530 (India Standard Time),Sat May 11 2024 11:33:50 GMT+0530 (India Standard Time),Sat May 11 2024 11:34:00 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,10,9,phishing,-36,15,Phishing,82,"Read the email and do nothing,Move to spam,Delete this email,","Based upon senders email address,Based upon the link/attachment in the email,,",Curiosity Effect,Human,Sat May 11 2024 11:34:15 GMT+0530 (India Standard Time),Sat May 11 2024 11:34:17 GMT+0530 (India Standard Time),Sat May 11 2024 11:34:21 GMT+0530 (India Standard Time),Sat May 11 2024 11:34:32 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,7,10,genuine,50,95,Genuine,91,"Read the email and do nothing,","Based upon senders email address,Based upon the date in the email,Based upon body of the email,,",NA,NA,Sat May 11 2024 11:34:50 GMT+0530 (India Standard Time),Sat May 11 2024 11:34:52 GMT+0530 (India Standard Time),Sat May 11 2024 11:34:55 GMT+0530 (India Standard Time),Sat May 11 2024 11:34:57 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,21,11,genuine,-50,100,Phishing,98,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,,",Recency Effect,Human,Sat May 11 2024 11:35:09 GMT+0530 (India Standard Time),Sat May 11 2024 11:35:09 GMT+0530 (India Standard Time),Sat May 11 2024 11:35:16 GMT+0530 (India Standard Time),Sat May 11 2024 11:35:25 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,23,12,genuine,1,98,Phishing,96,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,Sat May 11 2024 11:35:43 GMT+0530 (India Standard Time),Sat May 11 2024 11:35:44 GMT+0530 (India Standard Time),Sat May 11 2024 11:35:46 GMT+0530 (India Standard Time),Sat May 11 2024 11:35:49 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,25,13,genuine,50,94,Phishing,96,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,Sat May 11 2024 11:36:07 GMT+0530 (India Standard Time),Sat May 11 2024 11:36:09 GMT+0530 (India Standard Time),Sat May 11 2024 11:36:11 GMT+0530 (India Standard Time),Sat May 11 2024 11:36:15 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,33,15,phishing,48,14,Genuine,100,"Move to spam,Delete this email,","Based upon senders email address,Based upon body of the email,,",Halo Effect,Human,Sat May 11 2024 11:36:51 GMT+0530 (India Standard Time),Sat May 11 2024 11:36:57 GMT+0530 (India Standard Time),Sat May 11 2024 11:37:13 GMT+0530 (India Standard Time),Sat May 11 2024 11:37:23 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,26,16,genuine,45,100,Genuine,100,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Sat May 11 2024 11:37:37 GMT+0530 (India Standard Time),Sat May 11 2024 11:37:38 GMT+0530 (India Standard Time),Sat May 11 2024 11:37:46 GMT+0530 (India Standard Time),Sat May 11 2024 11:37:51 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,30,17,genuine,50,100,Phishing,100,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",Halo Effect,Human,Sat May 11 2024 11:38:08 GMT+0530 (India Standard Time),Sat May 11 2024 11:38:09 GMT+0530 (India Standard Time),Sat May 11 2024 11:38:19 GMT+0530 (India Standard Time),Sat May 11 2024 11:38:23 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,32,18,phishing,24,49,Phishing,92,"Read the email and do nothing,Move to spam,Delete this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the link/attachment in the email,,",Recency Effect,Human,Sat May 11 2024 11:38:47 GMT+0530 (India Standard Time),Sat May 11 2024 11:38:46 GMT+0530 (India Standard Time),Sat May 11 2024 11:38:53 GMT+0530 (India Standard Time),Sat May 11 2024 11:39:01 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,18,19,genuine,-49,100,Genuine,99,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon the link/attachment in the email,,",Curiosity Effect,Human,Sat May 11 2024 11:39:10 GMT+0530 (India Standard Time),Sat May 11 2024 11:39:11 GMT+0530 (India Standard Time),Sat May 11 2024 11:39:20 GMT+0530 (India Standard Time),Sat May 11 2024 11:39:26 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,14,20,genuine,50,98,Genuine,96,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Sat May 11 2024 11:39:37 GMT+0530 (India Standard Time),Sat May 11 2024 11:39:39 GMT+0530 (India Standard Time),Sat May 11 2024 11:39:49 GMT+0530 (India Standard Time),Sat May 11 2024 11:39:52 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,27,21,genuine,-50,95,Genuine,95,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Sat May 11 2024 11:40:09 GMT+0530 (India Standard Time),Sat May 11 2024 11:40:10 GMT+0530 (India Standard Time),Sat May 11 2024 11:40:15 GMT+0530 (India Standard Time),Sat May 11 2024 11:40:25 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,19,23,phishing,-50,0,Phishing,100,"Move to spam,Delete this email,Report this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the link/attachment in the email,,",Hyperbolic Discounting,Human,Sat May 11 2024 11:41:09 GMT+0530 (India Standard Time),Sat May 11 2024 11:41:10 GMT+0530 (India Standard Time),Sat May 11 2024 11:41:17 GMT+0530 (India Standard Time),Sat May 11 2024 11:41:24 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,31,24,genuine,-49,74,Genuine,99,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,,",Curiosity Effect,Human,Sat May 11 2024 11:41:44 GMT+0530 (India Standard Time),Sat May 11 2024 11:41:46 GMT+0530 (India Standard Time),Sat May 11 2024 11:41:52 GMT+0530 (India Standard Time),Sat May 11 2024 11:41:54 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,11,25,genuine,37,99,Phishing,100,"Read the email and do nothing,Move to spam,","Based upon senders email address,Based upon the subject line in the email,,",NA,NA,Sat May 11 2024 11:42:06 GMT+0530 (India Standard Time),Sat May 11 2024 11:42:07 GMT+0530 (India Standard Time),Sat May 11 2024 11:42:14 GMT+0530 (India Standard Time),Sat May 11 2024 11:42:24 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,24,26,genuine,28,100,Genuine,98,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,,",NA,NA,Sat May 11 2024 11:42:32 GMT+0530 (India Standard Time),Sat May 11 2024 11:42:33 GMT+0530 (India Standard Time),Sat May 11 2024 11:42:42 GMT+0530 (India Standard Time),Sat May 11 2024 11:42:49 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,15,27,genuine,-27,100,Phishing,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Sat May 11 2024 11:42:58 GMT+0530 (India Standard Time),Sat May 11 2024 11:42:58 GMT+0530 (India Standard Time),Sat May 11 2024 11:43:09 GMT+0530 (India Standard Time),Sat May 11 2024 11:43:14 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,17,28,genuine,-11,100,Phishing,99,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon the link/attachment in the email,,",Authority Bias,Human,Sat May 11 2024 11:43:27 GMT+0530 (India Standard Time),Sat May 11 2024 11:43:28 GMT+0530 (India Standard Time),Sat May 11 2024 11:43:35 GMT+0530 (India Standard Time),Sat May 11 2024 11:43:45 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,13,29,genuine,-47,99,Phishing,99,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Sat May 11 2024 11:43:50 GMT+0530 (India Standard Time),Sat May 11 2024 11:43:52 GMT+0530 (India Standard Time),Sat May 11 2024 11:44:00 GMT+0530 (India Standard Time),Sat May 11 2024 11:44:04 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,20,31,phishing,-44,13,Phishing,98,"Move to spam,Delete this email,Report this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the link/attachment in the email,,",Authority Bias,Human,Sat May 11 2024 11:44:38 GMT+0530 (India Standard Time),Sat May 11 2024 11:44:39 GMT+0530 (India Standard Time),Sat May 11 2024 11:44:49 GMT+0530 (India Standard Time),Sat May 11 2024 11:44:54 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,12,32,phishing,13,22,Phishing,86,"Move to spam,Delete this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Sat May 11 2024 11:45:11 GMT+0530 (India Standard Time),Sat May 11 2024 11:45:12 GMT+0530 (India Standard Time),Sat May 11 2024 11:45:21 GMT+0530 (India Standard Time),Sat May 11 2024 11:45:24 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,29,33,phishing,-7,23,Genuine,73,"Move to spam,Delete this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Hyperbolic Discounting,Human,Sat May 11 2024 11:45:41 GMT+0530 (India Standard Time),Sat May 11 2024 11:45:40 GMT+0530 (India Standard Time),Sat May 11 2024 11:45:47 GMT+0530 (India Standard Time),Sat May 11 2024 11:45:49 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,39,34,phishing,-50,39,Genuine,89,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,",Recency Effect,Human,Sat May 11 2024 11:46:03 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:04 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:06 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:12 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,37,35,phishing,-50,3,Genuine,79,"Move to spam,Delete this email,","Based upon senders email address,Based upon body of the email,,",Hyperbolic Discounting,Human,Sat May 11 2024 11:46:19 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:20 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:23 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:28 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,35,36,phishing,-50,6,Genuine,80,"Move to spam,Delete this email,","Based upon senders email address,Based upon body of the email,,",Authority Bias,Human,Sat May 11 2024 11:46:36 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:37 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:40 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:42 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,41,37,genuine,-49,63,Genuine,79,"Click link/ Open attachment,Move to spam,","Based upon senders email address,Based upon body of the email,,",Curiosity Effect,Human,Sat May 11 2024 11:47:05 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:49 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:52 GMT+0530 (India Standard Time),Sat May 11 2024 11:46:57 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,36,38,genuine,-50,57,Phishing,76,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,Sat May 11 2024 11:47:10 GMT+0530 (India Standard Time),Sat May 11 2024 11:47:11 GMT+0530 (India Standard Time),Sat May 11 2024 11:47:14 GMT+0530 (India Standard Time),Sat May 11 2024 11:47:16 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,34,39,genuine,-50,100,Phishing,100,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Sat May 11 2024 11:47:25 GMT+0530 (India Standard Time),Sat May 11 2024 11:47:26 GMT+0530 (India Standard Time),Sat May 11 2024 11:47:32 GMT+0530 (India Standard Time),Sat May 11 2024 11:47:35 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,40,40,genuine,-50,100,Phishing,100,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Sat May 11 2024 11:47:43 GMT+0530 (India Standard Time),Sat May 11 2024 11:47:43 GMT+0530 (India Standard Time),Sat May 11 2024 11:47:52 GMT+0530 (India Standard Time),Sat May 11 2024 11:47:54 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,42,41,genuine,-50,100,Phishing,97,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Sat May 11 2024 11:48:01 GMT+0530 (India Standard Time),Sat May 11 2024 11:48:02 GMT+0530 (India Standard Time),Sat May 11 2024 11:48:06 GMT+0530 (India Standard Time),Sat May 11 2024 11:48:10 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,38,42,genuine,-50,99,Phishing,99,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Sat May 11 2024 11:48:16 GMT+0530 (India Standard Time),Sat May 11 2024 11:48:17 GMT+0530 (India Standard Time),Sat May 11 2024 11:48:24 GMT+0530 (India Standard Time),Sat May 11 2024 11:48:29 GMT+0530 (India Standard Time),0,0,Not used,,
663f087fb7f1f1.50806201,43,43,genuine,-50,100,Phishing,98,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",Halo Effect,Human,Sat May 11 2024 11:48:36 GMT+0530 (India Standard Time),Sat May 11 2024 11:48:37 GMT+0530 (India Standard Time),Sat May 11 2024 11:48:44 GMT+0530 (India Standard Time),Sat May 11 2024 11:48:49 GMT+0530 (India Standard Time),0,0,Not used,,
